,기준분기코드,상권코드,상권코드명,총직장인구수
1437,3,2110194,홍파초등학교,112
1438,3,2110193,고려대역 4번,48
1439,3,2110192,동의보감타워,70
1440,3,2110191,고려대역 6번,48
1441,3,2110190,고대앞사거리,195
1442,3,2110189,제기동역 1번,1545
1443,3,2110188,용두동신동아아파트,807
1444,3,2110187,제기동역 6번,3124
1445,3,2110186,종암초등학교,94
1446,3,2110185,용두초등학교,122
1447,3,2110184,용두사거리,423
1448,3,2110183,한국의류시험연구원,833
1449,3,2110182,용두희망어린이공원,370
1450,3,2110181,신설동역 9번,1864
1451,3,2110180,광진정보도서관,5946
1452,3,2110179,광나루역 1번,911
1453,3,2110178,장로회신학대학교,194
1454,3,2110177,동의초등학교,135
1455,3,2110176,해오름공원,758
1456,3,2110175,푸른동산공원,370
1457,3,2110174,아차산역 1번,432
1458,3,2110173,구남초등학교,195
1459,3,2110172,광진초등학교,351
1460,3,2110171,중곡4동주민센터,59
1461,3,2110170,동대부여고,189
1462,3,2110169,성동초등학교,221
1463,3,2110168,대원고등학교,688
1464,3,2110167,용마초등학교,376
1465,3,2110166,구의1동주민센터,552
1466,3,2110165,국립정신건강센터,287
1467,3,2110164,아차산역 5번,731
1468,3,2110163,성자초등학교,272
1469,3,2110162,군자역 4번,613
1470,3,2110161,중곡역 3번,236
1471,3,2110160,광진경찰서,832
1472,3,2110159,구의역 4번,663
1473,3,2110158,중곡3동주민센터,715
1474,3,2110157,자양동우체국,1097
1475,3,2110156,군자역 5번,624
1476,3,2110155,광진구청,8356
1477,3,2110154,광진정말공원,307
1478,3,2110153,중곡1동주민센터,241
1479,3,2110152,중곡어린이공원,338
1480,3,2110151,자양한강도서관,249
1481,3,2110150,중곡1동 마을마당,1179
1482,3,2110149,세종대학교,122
1483,3,2110148,어린이대공원역 3번,17
1484,3,2110147,능동우편취급국,815
1485,3,2110146,신자초등학교,735
1486,3,2110145,장안초등학교,7
1487,3,2110144,어린이대공원역 4번,47
1488,3,2110143,뚝섬유원지역 1번,63
1489,3,2110142,화양사거리,213
1490,3,2110141,건대입구역 1번,213
1491,3,2110140,건대입구역 6번,552
1492,3,2110139,자양4동주민센터,204
1493,3,2110138,송정체육공원,160
1494,3,2110137,성수초등학교,6605
1495,3,2110136,경수초등학교,4745
1496,3,2110135,성동세무서,355
1497,3,2110134,성수119안전센터,771
1498,3,2110133,서울교통공사,122
1499,3,2110132,성수2가3동주민센터,786
1500,3,2110131,성수동카페거리,4798
1501,3,2110130,답십리역 6번,105
1502,3,2110129,성원어린이공원,664
1503,3,2110128,성원중학교,1237
1504,3,2110127,성수1가1동주민센터,290
1505,3,2110126,서울숲역 1번,27
1506,3,2110125,사근동살곶이상점가,135
1507,3,2110124,뚝섬역교차로,1253
1508,3,2110123,마장역 3번,511
1509,3,2110122,마장역 2번,464
1510,3,2110121,한양대역 4번,45
1511,3,2110120,서울숲카페거리,79
1512,3,2110119,마장지하차도,127
1513,3,2110118,왕십리역 9번,697
1514,3,2110117,성동구보건소,103
1515,3,2110116,청계천박물관,4884
1516,3,2110115,상왕십리역 3번,945
1517,3,2110114,왕십리파출소,68
1518,3,2110113,응봉산,77
1519,3,2110112,행당역 2번,205
1520,3,2110111,대현산장미원,51
1521,3,2110110,상왕십리역 6번,93
1522,3,2110109,금호삼성래미안아파트,92
1523,3,2110108,성동구립금호도서관,6
1524,3,2110107,금호사거리,37
1525,3,2110105,금동어린이공원,43
1526,3,2110104,신금호역 4번,275
1527,3,2110103,옥수터널,13
1528,3,2110102,옥수역 6번,3362
1529,3,2110101,옥정중학교,218
1530,3,2110100,옥수동우편취급국,46
1531,3,2110099,유엔빌리지길,12646
1532,3,2110098,서울독일학교,242
1533,3,2110097,한남초등학교,3116
1534,3,2110096,한남힐사이드아파트,4186
1535,3,2110095,한강진역 3번,1186
1536,3,2110094,오산중학교,26
1537,3,2110093,우사단길,2482
1538,3,2110092,NH농협은행 보광동지점,514
1539,3,2110091,리움미술관,1106
1540,3,2110090,한국폴리텍대학서울정수캠퍼스,3968
1541,3,2110089,서빙고동주민센터,752
1542,3,2110088,오산고등학교,1696
1543,3,2110087,이태원엔틱가구거리,463
1544,3,2110086,이태원역 북측,9251
1545,3,2110085,경리단길남측,532
1546,3,2110084,경리단길북측,315
1547,3,2110083,서빙고역 1번,149
1548,3,2110082,용산구청,1571
1549,3,2110081,해방촌 남동측,291
1550,3,2110080,해방촌예술마을,277
1551,3,2110079,후암동주민센터,1084
1552,3,2110078,이촌동점보아파트,69
1553,3,2110077,삼광초등학교,385
1554,3,2110076,삼각지역 14번,537
1555,3,2110075,숙대입구역 1번,1630
1556,3,2110074,서울역 12번,8149
1557,3,2110073,삼각지역 3번,7916
1558,3,2110072,열정도,374
1559,3,2110071,한강미주맨션아파트,281
1560,3,2110070,용산세무서,184
1561,3,2110069,숙대입구,829
1562,3,2110068,남영역 1번,1039
1563,3,2110067,배문고등학교,1574
1564,3,2110066,서울역 15번,748
1565,3,2110065,남정초등학교,137
1566,3,2110064,효창공원앞역 2번,925
1567,3,2110063,효창공원앞역 5번,530
1568,3,2110062,한강로동땡땡거리(은행나무길),5667
1569,3,2110061,효창동주민센터,473
1570,3,2110060,효창공원앞역 6번,291
1571,3,2110059,새남터성지,385
1572,3,2110058,성심여자고등학교,947
1573,3,2110057,황학코아루아파트,57
1574,3,2110056,신당역 3번,506
1575,3,2110055,황학동벼룩시장,29
1576,3,2110054,청구역 3번,1537
1577,3,2110053,청구역 1번,281
1578,3,2110052,장충초등학교,484
1579,3,2110051,한양공고앞 교차로,111
1580,3,2110050,약수역 7번,309
1581,3,2110049,장충단 고개,2303
1582,3,2110048,장충동주민센터,5312
1583,3,2110047,다산성곽길,160
1584,3,2110046,버티고개,106
1585,3,2110045,동대문역사문화공원역 5번,234
1586,3,2110044,관성묘,405
1587,3,2110043,충무초등학교,1202
1588,3,2110042,남산골공원옆,994
1589,3,2110041,남산케이블카,967
1590,3,2110040,중구회현체육센터(정화예술대남산캠퍼스),165
1591,3,2110039,회현역 1번,49
1592,3,2110038,경향신문사,2636
1593,3,2110037,신설동역 12번,208
1594,3,2110036,동묘앞역 3번,65
1595,3,2110035,동묘앞역 2번,276
1596,3,2110034,창신1동주민센터,41
1597,3,2110033,창신역 4번,166
1598,3,2110032,수족관거리,31
1599,3,2110031,창신역 1번,44
1600,3,2110030,동대문역 3번,10
1601,3,2110029,동대문역 1번,235
1602,3,2110028,이화달팽이길,704
1603,3,2110027,혜화역 1번,617
1604,3,2110026,종로5가역 4번,190
1605,3,2110025,충신시장옆,213
1606,3,2110024,혜회동주민센터,928
1607,3,2110023,서울대병원,186
1608,3,2110022,경신고등학교,537
1609,3,2110021,성균관대학교,387
1610,3,2110020,서울국제고등학교,639
1611,3,2110019,창덕궁,325
1612,3,2110018,중앙고등학교,888
1613,3,2110017,정독도서관,650
1614,3,2110016,평창동동측,7589
1615,3,2110015,청와대사랑채,578
1616,3,2110014,경복고등학교,194
1617,3,2110013,체부동홍종문가옥,119
1618,3,2110012,성곡미술관,1061
1619,3,2110011,청운초등학교,263
1620,3,2110010,평창동서측,6687
1621,3,2110009,자하문터널,950
1622,3,2110008,배화여자대학교(박노수미술관),552
1623,3,2110007,사직공원(한국사회과학도서관),283
1624,3,2110006,부암동주민센터,27
1625,3,2110005,세검정,1006
1626,3,2110004,대신고등학교,32
1627,3,2110003,세검정초등학교,485
1628,3,2110002,독립문역 1번,475
1629,3,2110001,이북5도청사,1066
